번호,업체명,차종,차명,형식,사용연료,인증구분,"배출가스
인증번호","배출가스
인증일","1회충전주행거리(km)
상온 도심","1회충전주행거리(km)
상온 고속","1회충전주행거리(km)
상온 복합","1회충전주행거리(km)
저온 도심","1회충전주행거리(km)
저온 고속","1회충전주행거리(km)
저온 복합"
264,기아(주),승용(소형),EV9 4WD 19인치 6인,MV1-EV6-G7A-4W-19,전기(EV),신규인증,PMY-KM-21-13,2023-05-04,499,396,453,314,365,337
265,기아(주),승용(소형),EV9 4WD 21인치 6인,MV1-EV6-G7A-4W-21,전기(EV),신규인증,PMY-KM-21-13,2023-05-04,510,401,461,331,378,352
266,기아(주),승용(소형),EV9 2WD 20인치 6인,MV1-EV6-G7A-2W-20,전기(EV),신규인증,PMY-KM-21-14,2023-05-04,550,417,490,351,394,370
267,기아(주),승용(소형),EV9 2WD 19인치 6인,MV1-EV6-G7A-2W-19,전기(EV),신규인증,PMY-KM-21-14,2023-05-04,567,435,508,345,395,368
268,기아(주),승용(소형),EV9 2WD 19인치 7인,MV1-EV7-G7A-2W-19,전기(EV),신규인증,PMY-KM-21-14,2023-05-04,567,435,508,345,395,368
269,기아(주),승용(소형),EV9 2WD 20인치 7인,MV1-EV7-G7A-2W-20,전기(EV),신규인증,PMY-KM-21-14,2023-05-04,550,417,490,351,394,370
270,(주)한국쓰리축,화물(중형),한국쓰리축1톤롱바디EV트럭,K010E2-BEA37-A2K33-C,전기(EV),신규인증,PMY-HR-21-16,2023-05-17,211,154,186,147,154,150
271,기아(주),승용(소형),EV9 GTL 4WD 21인치 6인,V1-EV6-G7A-GTL4W-21,전기(EV),신규인증,PMY-KM-21-15,2023-05-17,492,402,452,293,356,321
272,기아(주),승용(소형),EV9 GTL 4WD 21인치 7인,MV1-EV7-G7A-GTL4W-21,전기(EV),신규인증,PMY-KM-21-15,2023-05-17,492,402,452,293,356,321
273,(주)앨비,이륜,트레바이,H2.4-BL72DC,전기(EV),신규인증,PMY-SE-21-17,2023-05-17,59.5,,,43.6,,
336,이오모터스(주),이륜,보노,TDR16Z-1,전기(EV),신규인증,PMY-GS-21-1,2023-05-18,91.4,,,74.6,,
274,(주)이퀄,이륜,LO-FI,EQ01T,전기(EV),신규인증,PMY-EQ-21-18,2023-05-19,57.4,,,42.5,,
335,테슬라코리아(유),승용(소형),Model Y RWD,3,전기(EV),신규인증,PMY-TK-21-1,2023-05-23,365,332,350,249,312,277
334,(주)모빌리티네트웍스,화물(중형),SE-A2밴,SE-A2VA,전기(EV),신규인증,PMY-MN-21-1,2023-06-08,203,158,182,156,154,155
332,폴스타오토모티브코리아 유한회사,승용(소형),Polestar 2 Long Range Single Motor,VSFE,전기(EV),신규인증,PMY-PS-21-1,2023-06-15,483,406,449,296,375,332
333,폴스타오토모티브코리아 유한회사,승용(소형),Polestar 2 Long Range Dual Motor,VSFD,전기(EV),신규인증,PMY-PS-21-2,2023-06-15,399,355,379,255,325,286
331,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQE350 4MATIC SUV,294 612,전기(EV),변경인증,PMY-MK-21-1,2023-06-16,417,388,404,210,303,252
275,(주)한국쓰리축,화물(중형),한국쓰리축1톤롱바디EV트럭,K010E2-PEA37-A3P33-C(일반화물운송용),전기(EV),신규인증,PMY-HR-21-20,2023-06-21,216,158,190,142,154,147
276,케이지모빌리티(주),승용(소형),토레스 EVX 2WD 18인치,U5MLI2H,전기(EV),신규인증,PMY-SY-21-19,2023-06-21,473,385,433,310,361,333
330,(주)이브이케이엠씨,화물(중형),MASADA 2밴,DFSKEC352,전기(EV),변경인증,NMY-VK-21-1,2023-06-26,194,139,169,144,140,142
325,폭스바겐그룹코리아(주),승용(소형),Q4 40 e-tron,FZ,전기(EV),신규인증,PMY-AD-21-12,2023-06-28,437,380,411,228,318,268
326,폭스바겐그룹코리아(주),승용(소형),Q4 40 e-tron,FZ,전기(EV),신규인증,PMY-AD-21-12,2023-06-28,437,380,411,228,318,268
327,폭스바겐그룹코리아(주),승용(소형),SQ8 Sportback e-tron,GE,전기(EV),신규인증,PMY-AD-21-13,2023-06-28,297,310,303,219,301,256
328,폭스바겐그룹코리아(주),승용(소형),Q4 Sportback 40 e-tron,FZ,전기(EV),신규인증,PMY-AD-21-14,2023-06-28,436,377,409,232,314,269
329,폭스바겐그룹코리아(주),승용(소형),Q4 Sportback 40 e-tron,FZ,전기(EV),신규인증,PMY-AD-21-14,2023-06-28,436,377,409,232,314,269
414,닷스테이션(주),이륜,고고로2 플러스,G2PB6B01,전기(EV),신규인증,PMY-TI-21-2,2023-07-05,63.1,,,45.8,,
277,기아(주),경자동차,레이 EV 밴 2인승,TAM-EV2-G7A-14,전기(EV),신규인증,PMY-KM-21-21,2023-07-06,238,176,210,163,172,167
278,기아(주),경자동차,레이 EV,TAM-EV4-G7A-14,전기(EV),신규인증,PMY-KM-21-21,2023-07-06,238,176,210,163,172,167
279,기아(주),경자동차,레이 EV 밴 1인승,TAM-EV1-G7A-14,전기(EV),신규인증,PMY-KM-21-21,2023-07-06,238,176,210,163,172,167
413,(주)볼보자동차코리아,승용(소형),볼보 C40 Recharge Twin,XKER,전기(EV),신규인증,PMY-PA-21-7,2023-07-14,440,367,407,275,342,305
280,현대자동차(주),승용(소형),아이오닉5 N,NEN-EV-G7A-ST4,전기(EV),신규인증,PMY-HD-21-22,2023-07-24,391,331,364,323,342,331
412,(주)포도모빌리티,이륜,E3,E3-2,전기(EV),신규인증,PMY-JW-21-1,2023-07-25,111,,,92.4,,
411,하이엑시움모터스(주),승용(초대형),이지 시티,WSD6110BLZ1EV(시내저상),전기(EV),신규인증,PMY-HX-21-1,2023-07-26,,,346,,,
410,코오롱라이프스타일컴퍼니 주식회사,이륜,OSA+,KOSA-AP02,전기(EV),신규인증,PMY-KL-21-1,2023-07-27,80.8,,,68.7,,
407,BMW Korea,승용(소형),BMW i7 eDrive50,41EJ,전기(EV),신규인증,PMY-BK-21-10,2023-08-03,449,479,463,308,407,353
408,BMW Korea,승용(소형),BMW i5 eDrive40,31FK,전기(EV),신규인증,PMY-BK-21-9,2023-08-03,407,390,399,306,379,339
409,(주)볼보자동차코리아,승용(소형),볼보 XC40 Recharge Twin,XZER,전기(EV),신규인증,PMY-PA-21-13,2023-08-03,418,353,389,266,332,296
405,(주)GS글로벌,승용(대형),BYD eBus9,B94A01A,전기(EV),신규인증,PMY-GG-21-1,2023-08-07,,,474,,,
406,(주)GS글로벌,승용(대형),BYD eBus9,B94A01B,전기(EV),신규인증,PMY-GG-21-1,2023-08-07,,,474,,,
404,BMW Korea,승용(소형),BMW i5 M60 xDrive,41FK,전기(EV),신규인증,PMY-BK-21-12,2023-08-08,366,367,366,269,345,303
281,(주)에이치엠지,이륜,델리-D5,ETDD5-2.0,전기(EV),신규인증,PMY-HM-21-23,2023-08-11,27.3,,,18.2,,
282,송과모빌리티이노베이션(주),화물(중형),에스엠아이 0.9톤 트럭,EVT-01,전기(EV),신규인증,PMY-SM-21-24,2023-08-18,113,116,114,124,134,128
403,BMW Korea,승용(소형),BMW i7 M70 xDrive,81EH,전기(EV),신규인증,PMY-BK-21-14,2023-08-23,392,423,406,276,362,315
399,BMW Korea,승용(소형),Rolls-Royce Black Badge Spectre,TK41,전기(EV),신규인증,PMY-BK-21-16,2023-09-12,384,414,398,360,427,390
400,메르세데스벤츠코리아(주),승용(소형),Mercedes-AMG EQE 53 4MATIC +,295 153,전기(EV),신규인증,PMY-MK-21-21,2023-09-12,387,389,388,219,306,258
401,메르세데스벤츠코리아(주),승용(소형),Mercedes-AMG EQE 53 4MATIC + SUV,294 653,전기(EV),신규인증,PMY-MK-21-22,2023-09-12,379,372,376,200,288,239
402,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQS 450 +,297 123,전기(EV),신규인증,PMY-MK-21-23,2023-09-12,520,532,526,269,413,334
398,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQS 450 4MATIC,297 124,전기(EV),신규인증,PMY-MK-21-24,2023-09-13,500,494,497,260,384,316
283,케이지모빌리티(주),승용(소형),토레스 EVX 2WD 20인치,U5MLI2H,전기(EV),신규인증,PMY-SY-21-25,2023-09-13,438,366,405,254,321,284
395,BMW Korea,승용(소형),Rolls-Royce Spectre,TK21,전기(EV),신규인증,PMY-BK-21-19,2023-09-18,370,406,386,344,424,380
396,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQE 350 4MATIC,295 112,전기(EV),신규인증,PMY-MK-21-26,2023-09-18,429,432,430,248,353,296
397,(주)피라인모터스,승용(초대형),하이퍼스1611피,KLQ6116GEV4,전기(EV),신규인증,PMY-PL-21-1,2023-09-18,,,425,,,
394,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQE 350 +,295 121,전기(EV),신규인증,PMY-MK-21-27,2023-09-25,500,464,484,220,337,273
393,(주)피라인모터스,승용(대형),하이퍼스1609피,KLQ6966GEV4,전기(EV),신규인증,PMY-PL-21-2,2023-09-26,,,443,,,
392,(주)우진산전,승용(초대형),아폴로 1200,HFF6122K10EV,전기(EV),신규인증,PMY-WJ-21-1,2023-10-10,,,450,,,
391,폴스타오토모티브코리아 유한회사,승용(소형),Polestar 2 Standard Range Single Motor,VSFC,전기(EV),신규인증,PMY-PS-21-3,2023-10-13,446,364,409,267,336,298
284,(주)킴스트,이륜,DICE,KSTD02,전기(EV),신규인증,PMY-KT-21--26,2023-10-13,85.4,,,69.3,,
285,(주)킴스트,이륜,DICE TRUCK,DT2,전기(EV),신규인증,PMY-KT-21-27,2023-10-13,49.1,,,44.6,,
390,스텔란티스코리아(주),승용(소형),Peugeot e208,UHZKWZ,전기(EV),신규인증,PMY-DK-21-5,2023-10-18,348,296,325,264,303,281
389,범한자동차(주),승용(초대형),E-SKY 11,DD6119EVE7,전기(EV),신규인증,PMY-SG-21-1,2023-10-20,,,383,,,
388,(주)인에이블인터내셔널,이륜,NIU-NPROSHARINGB26,NIU-NPROSHARINGB26-K,전기(EV),신규인증,PMY-NI-21-1,2023-10-24,67.2,,,51.5,,
387,메르세데스벤츠코리아(주),승용(소형),Mercedes-AMG EQS 53 4MATIC +,297 155,전기(EV),신규인증,PMY-MK-21-33,2023-10-30,392,418,404,235,350,287
386,코오롱라이프스타일컴퍼니 주식회사,이륜,MAKKA,1P-SW,전기(EV),신규인증,PMY-KL-21-2,2023-11-08,36,,,28.5,,
286,(주)킴스트,이륜,DICE PLUS,DP2,전기(EV),신규인증,PMY-KT-21-28,2023-11-08,53.1,,,41,,
383,(주)쏠테로,승용(대형),트라베리-Y550E,YBL6591QBEV4,전기(EV),신규인증,PMY-SO-21-1,2023-11-13,,,358,,,
384,(주)쏠테로,승용(대형),트라베리-Y540E,YBL6591QBEV4,전기(EV),신규인증,PMY-SO-21-1,2023-11-13,,,358,,,
385,(주)쏠테로,승용(대형),트라베리-Y560E,YBL6591QBEV4,전기(EV),신규인증,PMY-SO-21-1,2023-11-13,,,358,,,
382,에스에이피(주),승용(초대형),네오포스,NJL6116BEV,전기(EV),신규인증,PMY-SA-21-1,2023-11-20,,,469,,,
287,서울시티투어버스(주),승용(대형),타이거클래식트롤리버스,TIB1101,전기(EV),신규인증,PMY-ST-21-29,2023-11-20,,,218,,,
381,BMW Korea,승용(소형),BMW i5 eDrive40,31FK,전기(EV),변경인증,PMY-BK-21-9,2023-11-23,462,455,459,310,423,361
377,폭스바겐그룹코리아(주),승용(소형),Q4 45 e-tron,FZ,전기(EV),신규인증,PMY-AD-21-20,2023-11-30,434,371,406,248,330,285
378,폭스바겐그룹코리아(주),승용(소형),Q4 45 e-tron,FZ,전기(EV),신규인증,PMY-AD-21-20,2023-11-30,434,371,406,248,330,285
379,폭스바겐그룹코리아(주),승용(소형),Q4 Sportback 45 e-tron,FZ,전기(EV),신규인증,PMY-AD-21-20,2023-11-30,434,371,406,248,330,285
380,폭스바겐그룹코리아(주),승용(소형),Q4 Sportback 45 e-tron,FZ,전기(EV),신규인증,PMY-AD-21-20,2023-11-30,434,371,406,248,330,285
288,한국상용트럭(주),화물(중형),한국상용1톤롱바디EV트럭,KCT1LCT-HD1ELCT,전기(EV),신규인증,PMY-HS-21-30,2023-12-06,209,149,182,157,159,158
289,(주)우진산전,승용(초대형),아폴로 1200,WJEB-12CHLP-01,전기(EV),신규인증,PMY-WJ-21-31,2023-12-06,,,502.3,,,
376,(주)이브이케이엠씨,경자동차,마사다 큐큐,JH11,전기(EV),신규인증,PMY-VK-21-2,2023-12-08,132,103,119,84,96,89
375,(주)쏠테로,화물(대형),로그베리,YBL5040XXYBEV,전기(EV),신규인증,PMY-SO-21-2,2023-12-11,,,341,,,
290,케이지모빌리티커머셜(주),승용(초대형),SMART 110,EB411-EV-EL,전기(EV),신규인증,PMY-ED-21-32,2023-12-11,,,419,,,
372,지엠아시아퍼시픽지역본부(주),승용(소형),캐딜락 리릭,XP8RL,전기(EV),신규인증,PMY-GK-21-2,2023-12-18,494,436,468,247,327,283
373,(주)중흥코리아,승용(초대형),E-scape,LCK6120EVG,전기(EV),신규인증,PMY-JH-21-1,2023-12-18,,,327,,,
374,코오롱라이프스타일컴퍼니 주식회사,이륜,MAKKA,1P-SWL,전기(EV),신규인증,PMY-KL-21-3,2023-12-18,84.8,,,71.1,,
291,현대자동차(주),승용(소형),코나 일렉트릭(항속형) 19인치,SX2-EV-G7A-EX2-19,전기(EV),변경인증,PMY-HD-21-11,2023-12-21,402,334,371,297,319,307
292,현대자동차(주),승용(소형),코나 일렉트릭(항속형) 17인치,SX2-EV-G7A-EX2-17,전기(EV),변경인증,PMY-HD-21-11,2023-12-21,458,372,419,336,345,340
293,현대자동차(주),승용(소형),코나 일렉트릭(N-Line) 19인치,SX2-EV-G7A-EX2-NL-19,전기(EV),변경인증,PMY-HD-21-11,2023-12-21,404,338,374,338,347,342
370,피닉스코리아(주),화물(중형),썬라이즈-T01,SXC5038XXYEV,전기(EV),신규인증,PMY-PN-21-1,2023-12-22,227,176,204,200,189,195
371,(주)티에스에코에너지,승용(대형),일레누스(ELENUUS),TS900-1,전기(EV),신규인증,PMY-TS-21-1,2023-12-22,,,406,,,
367,폭스바겐그룹코리아(주),승용(소형),ID.4 Pro,E2,전기(EV),신규인증,PMY-AD-21-23,2023-12-27,451,391,424,262,338,296
368,폭스바겐그룹코리아(주),승용(소형),ID.4 Pro,E2,전기(EV),신규인증,PMY-AD-21-23,2023-12-27,451,391,424,262,338,296
369,(주)피라인모터스,승용(초대형),하이퍼스 프라임,KLQ6121HZEV,전기(EV),신규인증,PMY-PL-21-3,2023-12-27,,,561,,,
366,폭스바겐그룹코리아(주),승용(소형),ID.5 Pro,E2,전기(EV),신규인증,PMY-AD-21-24,2023-12-28,460,402,434,262,341,297
445,테슬라코리아(유),승용(소형),Model 3 RWD,3,전기(EV),신규인증,RMY-TK-21-1,2024-01-12,403,357,382,258,329,290
446,테슬라코리아(유),승용(소형),Model 3 Long Range,3,전기(EV),신규인증,RMY-TK-21-2,2024-01-12,505,466,488,346,442,389
294,한국상용트럭(주),화물(중형),한국상용0.9톤롱바디EV내장탑트럭,KCT0.9LNJT-HD1ELCT,전기(EV),신규인증,RMY-HS-21-1,2024-01-12,166,107,139,139,116,129
295,(주)세븐모빌리티,이륜,이노,SEB,전기(EV),신규인증,RMY-SV-21-2,2024-01-12,100.9,,,85.6,,
444,스텔란티스코리아(주),승용(소형),Peugeot e2008,UKZKWZ,전기(EV),신규인증,RMY-DK-21-1,2024-01-30,334,287,313,248,286,265
443,(주)그린모터스,이륜,AE8,ZH5000DT,전기(EV),신규인증,RMY-GR-21-1,2024-02-22,86.3,,,75.7,,
439,제이스모빌리티(주),화물(중형),이티밴 프로,X30LEV,전기(EV),신규인증,RMY-JS-21-1,2024-02-27,361,281,325,264,275,269
440,제이스모빌리티(주),화물(중형),이티4밴 프로,X30LEV,전기(EV),신규인증,RMY-JS-21-1,2024-02-27,361,281,325,264,275,269
441,제이스모빌리티(주),화물(중형),이티4밴 미니,X30EV,전기(EV),신규인증,RMY-JS-21-2,2024-02-27,288,254,273,208,246,225
442,제이스모빌리티(주),화물(중형),이티밴 미니,X30EV,전기(EV),신규인증,RMY-JS-21-2,2024-02-27,288,254,273,208,246,225
437,(주)모노모빌리티,이륜,엠오-1,MO-1(PQ),전기(EV),신규인증,RMY-MO-21-1,2024-02-28,60.2,,,48.9,,
438,닷스테이션(주),이륜,이브이-씨1,AC117000,전기(EV),신규인증,RMY-TI-21-1,2024-02-28,58.9,,,46.8,,
296,현대자동차(주),승용(소형),아이오닉5 항속형 RWD 개조차,NEPE-EV-G7A-LR2W,전기(EV),신규인증,RMY-HD-21-3,2024-02-29,502,414,462,355,387,369
436,(주)마이브,경자동차,베프,VEV,전기(EV),신규인증,RMY-KE-21-1,2024-03-11,73,76,75,70,83,75
434,테슬라코리아(유),승용(소형),Model Y RWD,3,전기(EV),신규인증,RMY-TK-21-3,2024-03-12,373,334,356,250,310,277
435,테슬라코리아(유),승용(소형),Model Y Performance,3,전기(EV),신규인증,RMY-TK-21-4,2024-03-12,469,424,449,308,392,346
297,케이지모빌리티(주),화물(중형),토레스 EVX VAN 18인치,U2MLI2HV,전기(EV),신규인증,RMY-SY-21-4,2024-03-13,439,376,411,248,319,280
298,케이지모빌리티(주),화물(중형),토레스 EVX VAN 20인치,U2MLI2HV,전기(EV),신규인증,RMY-SY-21-5,2024-03-13,430,364,400,253,327,286
433,테슬라코리아(유),승용(소형),Model Y Long Range,3,전기(EV),신규인증,RMY-TK-21-5,2024-03-14,449,411,432,307,388,343
299,(주)GS글로벌,화물(중형),T4K 냉동탑차,T4K,전기(EV),신규인증,RMY-GG-21-6,2024-03-15,231,173,205,163,165,164
432,(주)우진산전,승용(초대형),아폴로 1200,HFF6122K10EV,전기(EV),신규인증,RMY-WJ-21-1,2024-03-19,,,382,,,
431,(주)파츠몰에이투지,화물(중형),SW40,NGA5033XXYBEV5L,전기(EV),신규인증,RMY-PT-21-1,2024-03-22,249,194,224,192,192,192
300,현대자동차(주),화물(중형),ST1 기본형 카고 17인치,A01-EV2-G7A-ST2-DVSS-17,전기(EV),신규인증,RMY-HD-21-7,2024-03-28,367,256,317,209,221,214
301,현대자동차(주),화물(중형),ST1 기본형 카고 냉동 17인치,A01-EV2-G7A-ST2-RTSS-17,전기(EV),신규인증,RMY-HD-21-7,2024-03-28,345,241,298,212,217,214
302,케이지모빌리티(주),승용(소형),코란도 EV 2WD,E5MLI2H,전기(EV),신규인증,RMY-SY-21-8,2024-04-02,437,364,404,314,347,329
303,현대자동차(주),승용(소형),아이오닉5 N-line RWD,NEPE-EV-G7A-LR2W-NL,전기(EV),신규인증,RMY-HD-21-10,2024-04-08,495,392,448,344,367,354
304,현대자동차(주),승용(소형),아이오닉5 N-line AWD,NEPE-EV-G7A-LR4W-NL,전기(EV),신규인증,RMY-HD-21-11,2024-04-08,447,367,411,332,357,343
305,현대자동차(주),승용(소형),아이오닉5 항속형 AWD 개조차 20인치,NEPE-EV-G7A-LR4W-20,전기(EV),신규인증,RMY-HD-21-9,2024-04-08,471,388,434,355,383,368
306,현대자동차(주),승용(소형),아이오닉5 항속형 AWD 개조차 19인치,NEPE-EV-G7A-LR4W-19,전기(EV),신규인증,RMY-HD-21-9,2024-04-08,505,421,467,363,399,379
430,(주)피라인모터스,승용(대형),하이퍼스 에이치피,KLQ6116GABEV,전기(EV),신규인증,RMY-PL-21-1,2024-04-09,,,403,,,
427,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQA 250,243701,전기(EV),신규인증,RMY-MK-21-6,2024-04-15,393,336,367,274,327,298
428,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQB 300 4MATIC,243608,전기(EV),신규인증,RMY-MK-21-7,2024-04-15,313,288,302,228,288,255
429,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQB 300 4MATIC,243608,전기(EV),신규인증,RMY-MK-21-7,2024-04-15,313,288,302,228,288,255
426,테슬라코리아(유),승용(소형),Model Y Long Range,3,전기(EV),신규인증,RMY-TK-21-6,2024-04-23,489,443,468,331,425,374
424,테슬라코리아(유),승용(소형),Model 3 Performance,3,전기(EV),신규인증,RMY-TK-21-7,2024-04-25,444,412,430,322,403,358
425,(주)태영티엔티,승용(초대형),지디11앤,XML6115CK,전기(EV),신규인증,RMY-TY-21-1,2024-04-25,,,418,,,
421,(주)GS글로벌,승용(초대형),BYD eBus11,B11A01B,전기(EV),신규인증,RMY-GG-21-1,2024-04-29,,,544,,,
422,(주)GS글로벌,승용(초대형),BYD eBus11,B11A01A,전기(EV),신규인증,RMY-GG-21-1,2024-04-29,,,544,,,
423,리텍(주),승용(대형),이센트로케이,RTB070EV-01P,전기(EV),신규인증,RMY-RT-21-1,2024-04-29,,,208,,,
307,기아(주),승용(소형),EV6 항속형 2WD 개조차 19인치,CVPE-EV-G7A-EX2-19D,전기(EV),신규인증,RMY-KM-21-12,2024-05-03,559,439,505,377,409,391
308,기아(주),승용(소형),EV6 항속형 2WD 개조차 20인치,CVPE-EV-G7A-EX2-20D,전기(EV),신규인증,RMY-KM-21-12,2024-05-03,512,402,462,356,386,370
309,기아(주),승용(소형),EV6 항속형 4WD 개조차 20인치,CVPE-EV-G7A-EX4-20D,전기(EV),신규인증,RMY-KM-21-13,2024-05-03,471,396,437,338,372,353
310,기아(주),승용(소형),EV6 항속형 4WD 개조차 19인치,CVPE-EV-G7A-EX4-19D,전기(EV),신규인증,RMY-KM-21-13,2024-05-03,501,413,461,361,403,380
420,(주)센트로에이케이,화물(중형),E-CV1,SCH5032XXY-BEV4,전기(EV),신규인증,RMY-CT-21-1,2024-05-07,205,164,186,138,153,145
419,스텔란티스코리아(주),승용(소형),짚 어벤저,FH1,전기(EV),신규인증,RMY-DK-21-2,2024-05-13,316,269,295,267,281,274
311,(주)와코,이륜,엑스텐,KW4900X10-2W,전기(EV),신규인증,RMY-WM-21-15,2024-05-24,62,,,50.8,,
417,(주)대창모터스,화물(소형),이-토비,G050L,전기(EV),신규인증,RMY-DC-21-1,2024-05-27,171,136,155,108,126,116
418,(주)마이브,경자동차,베프,VEV,전기(EV),변경인증,RMY-KE-21-1,2024-05-27,72,74,73,69,79,73
312,기아(주),승용(소형),EV3 항속형 2WD 19인치,SV-EV-G7A-EX2W-19D,전기(EV),신규인증,RMY-KM-21-16,2024-05-27,526,434,485,370,396,382
313,기아(주),승용(소형),EV3 항속형 2WD 17인치,SV-EV-G7A-EX2W-17D,전기(EV),신규인증,RMY-KM-21-16,2024-05-27,556,455,510,381,424,401
314,기아(주),승용(소형),EV3 기본형 2WD,SV-EV-G7A-ST2W,전기(EV),신규인증,RMY-KM-21-17,2024-06-05,374,314,347,277,311,292
315,(주)대동모빌리티,이륜,지에스110,GS110,전기(EV),신규인증,RMY-DM-21-18,2024-06-10,60.6,,,43.2,,
416,이브이앤솔루션(주),화물(중형),스테고-제트,XMQ5039XLCBEVL01,전기(EV),신규인증,RMY-ES-21-1,2024-06-17,154,130,144,146,141,144
316,현대자동차(주),승용(소형),캐스퍼 EV 항속형 17인치,AX-EV-G7A-LR2W-17,전기(EV),신규인증,RMY-HD-21-19,2024-06-19,323,262,295,236,256,245
317,현대자동차(주),승용(소형),캐스퍼 EV 항속형 15인치,AX-EV-G7A-LR2W-15,전기(EV),신규인증,RMY-HD-21-19,2024-06-19,351,278,318,239,272,254
